"COU","Country","VAR","Variable","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"PRT","Portugal","INCINERATION","Total Incineration","2001","2001","TONNE","Tonnes","3","Thousands",,,973.13,,
"PRT","Portugal","INCINERATION","Total Incineration","2002","2002","TONNE","Tonnes","3","Thousands",,,943.93,"B","Break"
"PRT","Portugal","INCINERATION","Total Incineration","2003","2003","TONNE","Tonnes","3","Thousands",,,1002.01,,
"PRT","Portugal","INCINERATION","Total Incineration","2004","2004","TONNE","Tonnes","3","Thousands",,,993.46,,
"PRT","Portugal","INCINERATION","Total Incineration","2005","2005","TONNE","Tonnes","3","Thousands",,,1056.75,,
"PRT","Portugal","INCINERATION","Total Incineration","2006","2006","TONNE","Tonnes","3","Thousands",,,978.08,,
"PRT","Portugal","INCINERATION","Total Incineration","2007","2007","TONNE","Tonnes","3","Thousands",,,947.9,"B","Break"
"PRT","Portugal","INCINERATION","Total Incineration","2008","2008","TONNE","Tonnes","3","Thousands",,,992.95,,
"PRT","Portugal","INCINERATION","Total Incineration","2009","2009","TONNE","Tonnes","3","Thousands",,,1082.83,,
"PRT","Portugal","INCINERATION","Total Incineration","2010","2010","TONNE","Tonnes","3","Thousands",,,1058.38,,
"PRT","Portugal","INCINERATION","Total Incineration","2011","2011","TONNE","Tonnes","3","Thousands",,,1088.27,,
"PRT","Portugal","INCINERATION","Total Incineration","2012","2012","TONNE","Tonnes","3","Thousands",,,929.81,,
"PRT","Portugal","INCINERATION","Total Incineration","2013","2013","TONNE","Tonnes","3","Thousands",,,1090.62,,
"PRT","Portugal","INCINERATION","Total Incineration","2014","2014","TONNE","Tonnes","3","Thousands",,,973.65,,
"PRT","Portugal","INCINERATION","Total Incineration","2015","2015","TONNE","Tonnes","3","Thousands",,,941.312,,
"PRT","Portugal","INCINERATION","Total Incineration","2016","2016","TONNE","Tonnes","3","Thousands",,,949.692,,
"PRT","Portugal","INCINERATION","Total Incineration","2017","2017","TONNE","Tonnes","3","Thousands",,,988.226,,
"PRT","Portugal","INCINERATION","Total Incineration","2018","2018","TONNE","Tonnes","3","Thousands",,,936.4,,
"SVK","Slovak Republic","INCINERATION_WITHOUT","Incineration without energy recovery","1995","1995","TONNE","Tonnes","3","Thousands",,,5.73,,
"SVK","Slovak Republic","INCINERATION_WITHOUT","Incineration without energy recovery","1996","1996","TONNE","Tonnes","3","Thousands",,,5.4,,
"SVK","Slovak Republic","INCINERATION_WITHOUT","Incineration without energy recovery","1997","1997","TONNE","Tonnes","3","Thousands",,,7.67,,
"SVK","Slovak Republic","INCINERATION_WITHOUT","Incineration without energy recovery","1998","1998","TONNE","Tonnes","3","Thousands",,,6.65,,
"SVK","Slovak Republic","INCINERATION_WITHOUT","Incineration without energy recovery","1999","1999","TONNE","Tonnes","3","Thousands",,,5.53,,
"SVK","Slovak Republic","INCINERATION_WITHOUT","Incineration without energy recovery","2000","2000","TONNE","Tonnes","3","Thousands",,,4.97,,
"SVK","Slovak Republic","INCINERATION_WITHOUT","Incineration without energy recovery","2001","2001","TONNE","Tonnes","3","Thousands",,,3.97,,
"SVK","Slovak Republic","INCINERATION_WITHOUT","Incineration without energy recovery","2002","2002","TONNE","Tonnes","3","Thousands",,,65.15,,
"SVK","Slovak Republic","INCINERATION_WITHOUT","Incineration without energy recovery","2003","2003","TONNE","Tonnes","3","Thousands",,,66.87,,
"SVK","Slovak Republic","INCINERATION_WITHOUT","Incineration without energy recovery","2004","2004","TONNE","Tonnes","3","Thousands",,,67.9,,
"SVK","Slovak Republic","INCINERATION_WITHOUT","Incineration without energy recovery","2005","2005","TONNE","Tonnes","3","Thousands",,,180.74,,
"SVK","Slovak Republic","INCINERATION_WITHOUT","Incineration without energy recovery","2006","2006","TONNE","Tonnes","3","Thousands",,,189.75,,
"SVK","Slovak Republic","INCINERATION_WITHOUT","Incineration without energy recovery","2007","2007","TONNE","Tonnes","3","Thousands",,,64.32,,
"SVK","Slovak Republic","INCINERATION_WITHOUT","Incineration without energy recovery","2008","2008","TONNE","Tonnes","3","Thousands",,,0.05,,
"SVK","Slovak Republic","INCINERATION_WITHOUT","Incineration without energy recovery","2009","2009","TONNE","Tonnes","3","Thousands",,,2.63,,
"SVK","Slovak Republic","INCINERATION_WITHOUT","Incineration without energy recovery","2010","2010","TONNE","Tonnes","3","Thousands",,,12.35,,
"SVK","Slovak Republic","INCINERATION_WITHOUT","Incineration without energy recovery","2011","2011","TONNE","Tonnes","3","Thousands",,,3.95,,
"SVK","Slovak Republic","INCINERATION_WITHOUT","Incineration without energy recovery","2012","2012","TONNE","Tonnes","3","Thousands",,,3.84,,
"SVK","Slovak Republic","INCINERATION_WITHOUT","Incineration without energy recovery","2013","2013","TONNE","Tonnes","3","Thousands",,,0,,
"SVK","Slovak Republic","INCINERATION_WITHOUT","Incineration without energy recovery","2014","2014","TONNE","Tonnes","3","Thousands",,,3.99,,
"SVK","Slovak Republic","INCINERATION_WITHOUT","Incineration without energy recovery","2015","2015","TONNE","Tonnes","3","Thousands",,,0,,
"SVK","Slovak Republic","INCINERATION_WITHOUT","Incineration without energy recovery","2016","2016","TONNE","Tonnes","3","Thousands",,,0,,
"SVK","Slovak Republic","INCINERATION_WITHOUT","Incineration without energy recovery","2017","2017","TONNE","Tonnes","3","Thousands",,,0,,
"SVK","Slovak Republic","INCINERATION_WITHOUT","Incineration without energy recovery","2018","2018","TONNE","Tonnes","3","Thousands",,,30.05,,
"SVK","Slovak Republic","INCINERATION_WITHOUT","Incineration without energy recovery","2019","2019","TONNE","Tonnes","3","Thousands",,,85.416,,
"SVK","Slovak Republic","LANDFILL","Landfill","1995","1995","TONNE","Tonnes","3","Thousands",,,1382.27,,
"SVK","Slovak Republic","LANDFILL","Landfill","1996","1996","TONNE","Tonnes","3","Thousands",,,1326.15,,
"SVK","Slovak Republic","LANDFILL","Landfill","1997","1997","TONNE","Tonnes","3","Thousands",,,1205.75,,
"SVK","Slovak Republic","LANDFILL","Landfill","1998","1998","TONNE","Tonnes","3","Thousands",,,1112.98,,
"SVK","Slovak Republic","LANDFILL","Landfill","1999","1999","TONNE","Tonnes","3","Thousands",,,1134.14,,
"SVK","Slovak Republic","LANDFILL","Landfill","2000","2000","TONNE","Tonnes","3","Thousands",,,1055.93,,
"SVK","Slovak Republic","LANDFILL","Landfill","2001","2001","TONNE","Tonnes","3","Thousands",,,1048.75,"E","Estimated value"
"SVK","Slovak Republic","LANDFILL","Landfill","2002","2002","TONNE","Tonnes","3","Thousands",,,1121.19,,
"SVK","Slovak Republic","LANDFILL","Landfill","2003","2003","TONNE","Tonnes","3","Thousands",,,1171.26,,
"SVK","Slovak Republic","LANDFILL","Landfill","2004","2004","TONNE","Tonnes","3","Thousands",,,1123.4,,
"SVK","Slovak Republic","LANDFILL","Landfill","2005","2005","TONNE","Tonnes","3","Thousands",,,1143.81,"B","Break"
"SVK","Slovak Republic","LANDFILL","Landfill","2006","2006","TONNE","Tonnes","3","Thousands",,,1169.46,,
"SVK","Slovak Republic","LANDFILL","Landfill","2007","2007","TONNE","Tonnes","3","Thousands",,,1209.83,,
"SVK","Slovak Republic","LANDFILL","Landfill","2008","2008","TONNE","Tonnes","3","Thousands",,,1276.27,,
"SVK","Slovak Republic","LANDFILL","Landfill","2009","2009","TONNE","Tonnes","3","Thousands",,,1264.01,,
"SVK","Slovak Republic","LANDFILL","Landfill","2010","2010","TONNE","Tonnes","3","Thousands",,,1325.02,,
"SVK","Slovak Republic","LANDFILL","Landfill","2011","2011","TONNE","Tonnes","3","Thousands",,,1240.13,,
"SVK","Slovak Republic","LANDFILL","Landfill","2012","2012","TONNE","Tonnes","3","Thousands",,,1211.4,,
"SVK","Slovak Republic","LANDFILL","Landfill","2013","2013","TONNE","Tonnes","3","Thousands",,,1151.89,,
"SVK","Slovak Republic","LANDFILL","Landfill","2014","2014","TONNE","Tonnes","3","Thousands",,,1158.33,,
"SVK","Slovak Republic","LANDFILL","Landfill","2015","2015","TONNE","Tonnes","3","Thousands",,,1226,,
"SVK","Slovak Republic","LANDFILL","Landfill","2016","2016","TONNE","Tonnes","3","Thousands",,,1236.34,,
"SVK","Slovak Republic","LANDFILL","Landfill","2017","2017","TONNE","Tonnes","3","Thousands",,,1246.13,,
"SVK","Slovak Republic","LANDFILL","Landfill","2018","2018","TONNE","Tonnes","3","Thousands",,,1248.14,,
"SVK","Slovak Republic","LANDFILL","Landfill","2019","2019","TONNE","Tonnes","3","Thousands",,,1197.076,,
"SVK","Slovak Republic","OTH_DISP","Other disposal","1997","1997","TONNE","Tonnes","3","Thousands",,,9.9,,
"SVK","Slovak Republic","OTH_DISP","Other disposal","1998","1998","TONNE","Tonnes","3","Thousands",,,6.97,,
"SVK","Slovak Republic","OTH_DISP","Other disposal","1999","1999","TONNE","Tonnes","3","Thousands",,,3.63,,
"SVK","Slovak Republic","OTH_DISP","Other disposal","2000","2000","TONNE","Tonnes","3","Thousands",,,3.73,,
"SVK","Slovak Republic","OTH_DISP","Other disposal","2001","2001","TONNE","Tonnes","3","Thousands",,,6.07,,
"SVK","Slovak Republic","OTH_DISP","Other disposal","2002","2002","TONNE","Tonnes","3","Thousands",,,22.52,,
"SVK","Slovak Republic","OTH_DISP","Other disposal","2003","2003","TONNE","Tonnes","3","Thousands",,,4.85,,
"SVK","Slovak Republic","OTH_DISP","Other disposal","2004","2004","TONNE","Tonnes","3","Thousands",,,2.69,,
"SVK","Slovak Republic","OTH_DISP","Other disposal","2005","2005","TONNE","Tonnes","3","Thousands",,,16.48,,
"SVK","Slovak Republic","OTH_DISP","Other disposal","2006","2006","TONNE","Tonnes","3","Thousands",,,1.85,,
"SVK","Slovak Republic","OTH_DISP","Other disposal","2007","2007","TONNE","Tonnes","3","Thousands",,,1.18,,
"SVK","Slovak Republic","OTH_DISP","Other disposal","2008","2008","TONNE","Tonnes","3","Thousands",,,1.91,,
"SVK","Slovak Republic","OTH_DISP","Other disposal","2009","2009","TONNE","Tonnes","3","Thousands",,,3.74,,
"SVK","Slovak Republic","OTH_DISP","Other disposal","2010","2010","TONNE","Tonnes","3","Thousands",,,9.43,,
"SVK","Slovak Republic","OTH_DISP","Other disposal","2011","2011","TONNE","Tonnes","3","Thousands",,,8.09,,
"SVK","Slovak Republic","OTH_DISP","Other disposal","2012","2012","TONNE","Tonnes","3","Thousands",,,0.31,,
"SVK","Slovak Republic","OTH_DISP","Other disposal","2013","2013","TONNE","Tonnes","3","Thousands",,,16.88,,
"SVK","Slovak Republic","OTH_DISP","Other disposal","2014","2014","TONNE","Tonnes","3","Thousands",,,35.3,,
"SVK","Slovak Republic","OTH_DISP","Other disposal","2015","2015","TONNE","Tonnes","3","Thousands",,,0.17,,
"SVK","Slovak Republic","OTH_DISP","Other disposal","2016","2016","TONNE","Tonnes","3","Thousands",,,0.008,,
"SVK","Slovak Republic","OTH_DISP","Other disposal","2017","2017","TONNE","Tonnes","3","Thousands",,,0,,
"SVK","Slovak Republic","OTH_DISP","Other disposal","2018","2018","TONNE","Tonnes","3","Thousands",,,0,,
"SVK","Slovak Republic","OTH_DISP","Other disposal","2019","2019","TONNE","Tonnes","3","Thousands",,,0,,
"SVK","Slovak Republic","INCINERATION","Total Incineration","1995","1995","TONNE","Tonnes","3","Thousands",,,151.1,,
"SVK","Slovak Republic","INCINERATION","Total Incineration","1996","1996","TONNE","Tonnes","3","Thousands",,,149.13,,
"SVK","Slovak Republic","INCINERATION","Total Incineration","1997","1997","TONNE","Tonnes","3","Thousands",,,162.16,,
"SVK","Slovak Republic","INCINERATION","Total Incineration","1998","1998","TONNE","Tonnes","3","Thousands",,,180.35,,
"SVK","Slovak Republic","INCINERATION","Total Incineration","1999","1999","TONNE","Tonnes","3","Thousands",,,175.06,,
"SVK","Slovak Republic","INCINERATION","Total Incineration","2000","2000","TONNE","Tonnes","3","Thousands",,,209.26,,
"SVK","Slovak Republic","INCINERATION","Total Incineration","2001","2001","TONNE","Tonnes","3","Thousands",,,133.09,,
"SVK","Slovak Republic","INCINERATION","Total Incineration","2002","2002","TONNE","Tonnes","3","Thousands",,,156.44,,
"SVK","Slovak Republic","INCINERATION","Total Incineration","2003","2003","TONNE","Tonnes","3","Thousands",,,162.37,,
"SVK","Slovak Republic","INCINERATION","Total Incineration","2004","2004","TONNE","Tonnes","3","Thousands",,,184.01,,
"SVK","Slovak Republic","INCINERATION","Total Incineration","2005","2005","TONNE","Tonnes","3","Thousands",,,182.85,,
"SVK","Slovak Republic","INCINERATION","Total Incineration","2006","2006","TONNE","Tonnes","3","Thousands",,,189.99,,
"SVK","Slovak Republic","INCINERATION","Total Incineration","2007","2007","TONNE","Tonnes","3","Thousands",,,180.21,,
"SVK","Slovak Republic","INCINERATION","Total Incineration","2008","2008","TONNE","Tonnes","3","Thousands",,,157.29,,
"SVK","Slovak Republic","INCINERATION","Total Incineration","2009","2009","TONNE","Tonnes","3","Thousands",,,182.73,,
"SVK","Slovak Republic","INCINERATION","Total Incineration","2010","2010","TONNE","Tonnes","3","Thousands",,,183.28,,
"SVK","Slovak Republic","INCINERATION","Total Incineration","2011","2011","TONNE","Tonnes","3","Thousands",,,185.5,,
"SVK","Slovak Republic","INCINERATION","Total Incineration","2012","2012","TONNE","Tonnes","3","Thousands",,,167.93,,
"SVK","Slovak Republic","INCINERATION","Total Incineration","2013","2013","TONNE","Tonnes","3","Thousands",,,173.66,,
"SVK","Slovak Republic","INCINERATION","Total Incineration","2014","2014","TONNE","Tonnes","3","Thousands",,,189.93,,
"SVK","Slovak Republic","INCINERATION","Total Incineration","2015","2015","TONNE","Tonnes","3","Thousands",,,191.43,,
"SVK","Slovak Republic","INCINERATION","Total Incineration","2016","2016","TONNE","Tonnes","3","Thousands",,,196.62,,
"SVK","Slovak Republic","INCINERATION","Total Incineration","2017","2017","TONNE","Tonnes","3","Thousands",,,197.07,,
"SVK","Slovak Republic","INCINERATION","Total Incineration","2018","2018","TONNE","Tonnes","3","Thousands",,,186.82,,
"ESP","Spain","INCINERATION_WITHOUT","Incineration without energy recovery","1990","1990","TONNE","Tonnes","3","Thousands",,,235.2,,
"ESP","Spain","INCINERATION_WITHOUT","Incineration without energy recovery","1991","1991","TONNE","Tonnes","3","Thousands",,,158.71,,
"ESP","Spain","INCINERATION_WITHOUT","Incineration without energy recovery","1992","1992","TONNE","Tonnes","3","Thousands",,,133.2,,
"ESP","Spain","INCINERATION_WITHOUT","Incineration without energy recovery","1993","1993","TONNE","Tonnes","3","Thousands",,,138.88,,
"ESP","Spain","INCINERATION_WITHOUT","Incineration without energy recovery","1994","1994","TONNE","Tonnes","3","Thousands",,,177.62,,
"ESP","Spain","INCINERATION_WITHOUT","Incineration without energy recovery","1995","1995","TONNE","Tonnes","3","Thousands",,,0,,
"ESP","Spain","INCINERATION_WITHOUT","Incineration without energy recovery","1996","1996","TONNE","Tonnes","3","Thousands",,,0,,
"ESP","Spain","INCINERATION_WITHOUT","Incineration without energy recovery","1997","1997","TONNE","Tonnes","3","Thousands",,,0,,
"ESP","Spain","INCINERATION_WITHOUT","Incineration without energy recovery","1998","1998","TONNE","Tonnes","3","Thousands",,,0,,
"ESP","Spain","INCINERATION_WITHOUT","Incineration without energy recovery","1999","1999","TONNE","Tonnes","3","Thousands",,,0,,
"ESP","Spain","INCINERATION_WITHOUT","Incineration without energy recovery","2000","2000","TONNE","Tonnes","3","Thousands",,,0,,
"ESP","Spain","INCINERATION_WITHOUT","Incineration without energy recovery","2001","2001","TONNE","Tonnes","3","Thousands",,,0,,
"ESP","Spain","INCINERATION_WITHOUT","Incineration without energy recovery","2002","2002","TONNE","Tonnes","3","Thousands",,,0,,
"ESP","Spain","INCINERATION_WITHOUT","Incineration without energy recovery","2003","2003","TONNE","Tonnes","3","Thousands",,,0,,
"ESP","Spain","INCINERATION_WITHOUT","Incineration without energy recovery","2004","2004","TONNE","Tonnes","3","Thousands",,,0,,
"ESP","Spain","INCINERATION_WITHOUT","Incineration without energy recovery","2005","2005","TONNE","Tonnes","3","Thousands",,,0,,
"ESP","Spain","INCINERATION_WITHOUT","Incineration without energy recovery","2006","2006","TONNE","Tonnes","3","Thousands",,,358.46,,
"ESP","Spain","INCINERATION_WITHOUT","Incineration without energy recovery","2007","2007","TONNE","Tonnes","3","Thousands",,,389.8,,
"ESP","Spain","INCINERATION_WITHOUT","Incineration without energy recovery","2008","2008","TONNE","Tonnes","3","Thousands",,,0,,
"ESP","Spain","INCINERATION_WITHOUT","Incineration without energy recovery","2009","2009","TONNE","Tonnes","3","Thousands",,,0,,
"ESP","Spain","INCINERATION_WITHOUT","Incineration without energy recovery","2010","2010","TONNE","Tonnes","3","Thousands",,,0,,
"ESP","Spain","INCINERATION_WITHOUT","Incineration without energy recovery","2011","2011","TONNE","Tonnes","3","Thousands",,,0,,
"ESP","Spain","INCINERATION_WITHOUT","Incineration without energy recovery","2012","2012","TONNE","Tonnes","3","Thousands",,,0,,
"ESP","Spain","INCINERATION_WITHOUT","Incineration without energy recovery","2013","2013","TONNE","Tonnes","3","Thousands",,,0,,
"ESP","Spain","INCINERATION_WITHOUT","Incineration without energy recovery","2014","2014","TONNE","Tonnes","3","Thousands",,,0,,
"ESP","Spain","INCINERATION_WITHOUT","Incineration without energy recovery","2015","2015","TONNE","Tonnes","3","Thousands",,,0,,
"ESP","Spain","INCINERATION_WITHOUT","Incineration without energy recovery","2016","2016","TONNE","Tonnes","3","Thousands",,,0,,
"ESP","Spain","INCINERATION_WITHOUT","Incineration without energy recovery","2017","2017","TONNE","Tonnes","3","Thousands",,,0,,
"ESP","Spain","INCINERATION_WITHOUT","Incineration without energy recovery","2018","2018","TONNE","Tonnes","3","Thousands",,,0,,
"ESP","Spain","INCINERATION_WITHOUT","Incineration without energy recovery","2019","2019","TONNE","Tonnes","3","Thousands",,,0,,
"ESP","Spain","LANDFILL","Landfill","1990","1990","TONNE","Tonnes","3","Thousands",,,9375.53,,
"ESP","Spain","LANDFILL","Landfill","1991","1991","TONNE","Tonnes","3","Thousands",,,10289.07,,
"ESP","Spain","LANDFILL","Landfill","1992","1992","TONNE","Tonnes","3","Thousands",,,11710.73,,
"ESP","Spain","LANDFILL","Landfill","1993","1993","TONNE","Tonnes","3","Thousands",,,12060.89,,
"ESP","Spain","LANDFILL","Landfill","1994","1994","TONNE","Tonnes","3","Thousands",,,11901.22,,
"ESP","Spain","LANDFILL","Landfill","1995","1995","TONNE","Tonnes","3","Thousands",,,12134.4,,
"ESP","Spain","LANDFILL","Landfill","1996","1996","TONNE","Tonnes","3","Thousands",,,11757.92,,
"ESP","Spain","LANDFILL","Landfill","1997","1997","TONNE","Tonnes","3","Thousands",,,12605.96,,
"ESP","Spain","LANDFILL","Landfill","1998","1998","TONNE","Tonnes","3","Thousands",,,12576.55,,
"ESP","Spain","LANDFILL","Landfill","1999","1999","TONNE","Tonnes","3","Thousands",,,13156.63,,
"ESP","Spain","LANDFILL","Landfill","2000","2000","TONNE","Tonnes","3","Thousands",,,13559,,
"ESP","Spain","LANDFILL","Landfill","2001","2001","TONNE","Tonnes","3","Thousands",,,14726,,
"ESP","Spain","LANDFILL","Landfill","2002","2002","TONNE","Tonnes","3","Thousands",,,14723,,
"ESP","Spain","LANDFILL","Landfill","2003","2003","TONNE","Tonnes","3","Thousands",,,15174,,
"ESP","Spain","LANDFILL","Landfill","2004","2004","TONNE","Tonnes","3","Thousands",,,13068,,
"ESP","Spain","LANDFILL","Landfill","2005","2005","TONNE","Tonnes","3","Thousands",,,12584,,
"ESP","Spain","LANDFILL","Landfill","2006","2006","TONNE","Tonnes","3","Thousands",,,15656.66,,
"ESP","Spain","LANDFILL","Landfill","2007","2007","TONNE","Tonnes","3","Thousands",,,15568.87,,
"ESP","Spain","LANDFILL","Landfill","2008","2008","TONNE","Tonnes","3","Thousands",,,13091.44,,
"ESP","Spain","LANDFILL","Landfill","2009","2009","TONNE","Tonnes","3","Thousands",,,14539.91,,
"ESP","Spain","LANDFILL","Landfill","2010","2010","TONNE","Tonnes","3","Thousands",,,14788.89,,
"ESP","Spain","LANDFILL","Landfill","2011","2011","TONNE","Tonnes","3","Thousands",,,14276.2,,
"ESP","Spain","LANDFILL","Landfill","2012","2012","TONNE","Tonnes","3","Thousands",,,13262.64,,
"ESP","Spain","LANDFILL","Landfill","2013","2013","TONNE","Tonnes","3","Thousands",,,11800.9,,
"ESP","Spain","LANDFILL","Landfill","2014","2014","TONNE","Tonnes","3","Thousands",,,12022.6,,
"ESP","Spain","LANDFILL","Landfill","2015","2015","TONNE","Tonnes","3","Thousands",,,12128.6,,
"ESP","Spain","LANDFILL","Landfill","2016","2016","TONNE","Tonnes","3","Thousands",,,11657.9,,
"ESP","Spain","LANDFILL","Landfill","2017","2017","TONNE","Tonnes","3","Thousands",,,11263.4,,
"ESP","Spain","LANDFILL","Landfill","2018","2018","TONNE","Tonnes","3","Thousands",,,11917.35,,
"ESP","Spain","LANDFILL","Landfill","2019","2019","TONNE","Tonnes","3","Thousands",,,12115.5,"E","Estimated value"
"ESP","Spain","OTH_DISP","Other disposal","2017","2017","TONNE","Tonnes","3","Thousands",,,0,,
"ESP","Spain","OTH_DISP","Other disposal","2018","2018","TONNE","Tonnes","3","Thousands",,,0,,
"ESP","Spain","OTH_DISP","Other disposal","2019","2019","TONNE","Tonnes","3","Thousands",,,0,,
"ESP","Spain","INCINERATION","Total Incineration","1990","1990","TONNE","Tonnes","3","Thousands",,,606.4,,
"ESP","Spain","INCINERATION","Total Incineration","1991","1991","TONNE","Tonnes","3","Thousands",,,634.91,,
"ESP","Spain","INCINERATION","Total Incineration","1992","1992","TONNE","Tonnes","3","Thousands",,,649.4,,
"ESP","Spain","INCINERATION","Total Incineration","1993","1993","TONNE","Tonnes","3","Thousands",,,635.08,,
"ESP","Spain","INCINERATION","Total Incineration","1994","1994","TONNE","Tonnes","3","Thousands",,,625.02,,
"ESP","Spain","INCINERATION","Total Incineration","1995","1995","TONNE","Tonnes","3","Thousands",,,955.48,,
"ESP","Spain","INCINERATION","Total Incineration","1996","1996","TONNE","Tonnes","3","Thousands",,,971.82,,
"ESP","Spain","INCINERATION","Total Incineration","1997","1997","TONNE","Tonnes","3","Thousands",,,1390.05,,
"ESP","Spain","INCINERATION","Total Incineration","1998","1998","TONNE","Tonnes","3","Thousands",,,1506.15,,
"ESP","Spain","INCINERATION","Total Incineration","1999","1999","TONNE","Tonnes","3","Thousands",,,1430.82,,
"ESP","Spain","INCINERATION","Total Incineration","2000","2000","TONNE","Tonnes","3","Thousands",,,1462.3,,
"ESP","Spain","INCINERATION","Total Incineration","2001","2001","TONNE","Tonnes","3","Thousands",,,1488,,
"ESP","Spain","INCINERATION","Total Incineration","2002","2002","TONNE","Tonnes","3","Thousands",,,1567,,
"ESP","Spain","INCINERATION","Total Incineration","2003","2003","TONNE","Tonnes","3","Thousands",,,1765,,
"ESP","Spain","INCINERATION","Total Incineration","2004","2004","TONNE","Tonnes","3","Thousands",,,1343,,
"ESP","Spain","INCINERATION","Total Incineration","2005","2005","TONNE","Tonnes","3","Thousands",,,1915,,
"ESP","Spain","INCINERATION","Total Incineration","2006","2006","TONNE","Tonnes","3","Thousands",,,2383.05,,
"ESP","Spain","INCINERATION","Total Incineration","2007","2007","TONNE","Tonnes","3","Thousands",,,2591.38,,
"ESP","Spain","INCINERATION","Total Incineration","2008","2008","TONNE","Tonnes","3","Thousands",,,2169.54,,
"ESP","Spain","INCINERATION","Total Incineration","2009","2009","TONNE","Tonnes","3","Thousands",,,2240.62,,
"ESP","Spain","INCINERATION","Total Incineration","2010","2010","TONNE","Tonnes","3","Thousands",,,2043.79,,
"ESP","Spain","INCINERATION","Total Incineration","2011","2011","TONNE","Tonnes","3","Thousands",,,2341.82,,
"ESP","Spain","INCINERATION","Total Incineration","2012","2012","TONNE","Tonnes","3","Thousands",,,2111.69,,
"ESP","Spain","INCINERATION","Total Incineration","2013","2013","TONNE","Tonnes","3","Thousands",,,2492.4,,
"ESP","Spain","INCINERATION","Total Incineration","2014","2014","TONNE","Tonnes","3","Thousands",,,2394,,
"ESP","Spain","INCINERATION","Total Incineration","2015","2015","TONNE","Tonnes","3","Thousands",,,2685.3,,
"ESP","Spain","INCINERATION","Total Incineration","2016","2016","TONNE","Tonnes","3","Thousands",,,2589,,
"ESP","Spain","INCINERATION","Total Incineration","2017","2017","TONNE","Tonnes","3","Thousands",,,2803.5,,
"ESP","Spain","INCINERATION","Total Incineration","2018","2018","TONNE","Tonnes","3","Thousands",,,2898.3,"E","Estimated value"
"SWE","Sweden","INCINERATION_WITHOUT","Incineration without energy recovery","1990","1990","TONNE","Tonnes","3","Thousands",,,0,,
"SWE","Sweden","INCINERATION_WITHOUT","Incineration without energy recovery","1994","1994","TONNE","Tonnes","3","Thousands",,,0,,
"SWE","Sweden","INCINERATION_WITHOUT","Incineration without energy recovery","1995","1995","TONNE","Tonnes","3","Thousands",,,0,,
"SWE","Sweden","INCINERATION_WITHOUT","Incineration without energy recovery","1996","1996","TONNE","Tonnes","3","Thousands",,,0,,
"SWE","Sweden","INCINERATION_WITHOUT","Incineration without energy recovery","1997","1997","TONNE","Tonnes","3","Thousands",,,0,,
"SWE","Sweden","INCINERATION_WITHOUT","Incineration without energy recovery","1998","1998","TONNE","Tonnes","3","Thousands",,,0,,
"SWE","Sweden","INCINERATION_WITHOUT","Incineration without energy recovery","1999","1999","TONNE","Tonnes","3","Thousands",,,0,,
"SWE","Sweden","INCINERATION_WITHOUT","Incineration without energy recovery","2000","2000","TONNE","Tonnes","3","Thousands",,,0,,
"SWE","Sweden","INCINERATION_WITHOUT","Incineration without energy recovery","2001","2001","TONNE","Tonnes","3","Thousands",,,0,,
"SWE","Sweden","INCINERATION_WITHOUT","Incineration without energy recovery","2002","2002","TONNE","Tonnes","3","Thousands",,,0,,
"SWE","Sweden","INCINERATION_WITHOUT","Incineration without energy recovery","2003","2003","TONNE","Tonnes","3","Thousands",,,0,,
"SWE","Sweden","INCINERATION_WITHOUT","Incineration without energy recovery","2004","2004","TONNE","Tonnes","3","Thousands",,,0,,
"SWE","Sweden","INCINERATION_WITHOUT","Incineration without energy recovery","2005","2005","TONNE","Tonnes","3","Thousands",,,0,,
"SWE","Sweden","INCINERATION_WITHOUT","Incineration without energy recovery","2006","2006","TONNE","Tonnes","3","Thousands",,,0,,
"SWE","Sweden","INCINERATION_WITHOUT","Incineration without energy recovery","2007","2007","TONNE","Tonnes","3","Thousands",,,0,,
"SWE","Sweden","INCINERATION_WITHOUT","Incineration without energy recovery","2008","2008","TONNE","Tonnes","3","Thousands",,,0,,
"SWE","Sweden","INCINERATION_WITHOUT","Incineration without energy recovery","2009","2009","TONNE","Tonnes","3","Thousands",,,0,,
"SWE","Sweden","INCINERATION_WITHOUT","Incineration without energy recovery","2010","2010","TONNE","Tonnes","3","Thousands",,,0,,
"SWE","Sweden","INCINERATION_WITHOUT","Incineration without energy recovery","2011","2011","TONNE","Tonnes","3","Thousands",,,0,,
"SWE","Sweden","INCINERATION_WITHOUT","Incineration without energy recovery","2012","2012","TONNE","Tonnes","3","Thousands",,,0,,
"SWE","Sweden","INCINERATION_WITHOUT","Incineration without energy recovery","2013","2013","TONNE","Tonnes","3","Thousands",,,0,,
"SWE","Sweden","INCINERATION_WITHOUT","Incineration without energy recovery","2014","2014","TONNE","Tonnes","3","Thousands",,,0,,
"SWE","Sweden","INCINERATION_WITHOUT","Incineration without energy recovery","2015","2015","TONNE","Tonnes","3","Thousands",,,0,,
"SWE","Sweden","INCINERATION_WITHOUT","Incineration without energy recovery","2016","2016","TONNE","Tonnes","3","Thousands",,,0,,
